49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,184,184,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,10201,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,24,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,55852,55853,55449,55450,55048,54648,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,184,184,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,10201,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,24,24,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,55048,56252,56253,55849,55850,55448,55048,54648,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,22,22,49926,49926,49926,49926,49926
49926,49926,49926,22,22,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,10201,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,55852,55853,55449,56248,56249,56250,55848,55448,55048,54648,55050,24,24,24,49926,49926,49926,55078,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,22,22,49926,49926,49926,49926,49926
49926,49926,49926,22,22,49926,49926,49926,49926,49926,10201,24,24,24,24,10201,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,10201,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,55852,56252,56253,55849,56648,56649,56650,56248,55848,55448,55449,55450,55049,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,24,24
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,10201,10201,24,24,24,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,56253,56248,56249,57048,57049,57050,56648,56248,55848,55849,55850,55050,55450,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,24,24
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,10201,24,24,24,24,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,24,24,24,56648,56649,56248,55848,55849,57048,56648,56248,56249,56250,55450,55850,55852,24,24,312,312,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,24,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,22,22,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,31043,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,24,24,24,57049,56648,56248,56249,56250,57048,56648,56649,56650,55850,56250,56252,24,24,312,312,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,10201,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,22,22,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,24,24,24,57048,56648,56649,56650,55848,57048,57049,57050,56250,56650,54648,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,10201,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,272,272,24,24,24,57048,55852,55853,56248,56248,56648,56649,56650,57050,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,10201,24,24,24,272,272,272,272,272,272,272,272,272,272,24,24,24,56252,56253,56648,56648,57048,57049,57050,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,10236,57048,57048,57049,57050,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,10236,54648,10236,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,10236,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,22,22,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,22,22,24,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,456,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,456,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926
49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,24,49926,49926,49926,49926,49926,49926,24,24,24,456,456,456,24,24,272,272,272,272,272,272,272,272,272,272,272,272,272,24,24,24,24,456,456,24,49926,24,24,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,49926,24,24,49926,49926,24,261,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,49926,49926,49926,49926,49926,49926
